course_code,course_title,subject,subject_name,course_number
POLITICS 708,Theorising International Relations,POLITICS,Politics & International Rels,708
POLITICS 709,Political Extremism,POLITICS,Politics & International Rels,709
POLITICS 710,The Security-Development Nexus,POLITICS,Politics & International Rels,710
POLITICS 711,Bodies in/at War,POLITICS,Politics & International Rels,711
POLITICS 722,Special Topic,POLITICS,Politics & International Rels,722
POLITICS 724,Identity and the Politics of Multiculturalism,POLITICS,Politics & International Rels,724
POLITICS 731,The Engendering of Global Conflict,POLITICS,Politics & International Rels,731
POLITICS 733,Special Topic,POLITICS,Politics & International Rels,733
POLITICS 737,Directed Research,POLITICS,Politics & International Rels,737
POLITICS 737A,Directed Research,POLITICS,Politics & International Rels,737A
POLITICS 737B,Directed Research,POLITICS,Politics & International Rels,737B
POLITICS 740,"Revolutions, Ideas and Media",POLITICS,Politics & International Rels,740
POLITICS 741,Ethics and Health Policy,POLITICS,Politics & International Rels,741
POLITICS 750,International Relations and Human Rights,POLITICS,Politics & International Rels,750
POLITICS 756,New Zealand Government,POLITICS,Politics & International Rels,756
POLITICS 757,Comparative Public Policy,POLITICS,Politics & International Rels,757
POLITICS 770,Ethnic Conflict and Civil War,POLITICS,Politics & International Rels,770
POLITICS 774,Politics-Policy Internship,POLITICS,Politics & International Rels,774
POLITICS 775,Special Topic,POLITICS,Politics & International Rels,775
POLITICS 776,Media and Politics in an Age of Globalisation,POLITICS,Politics & International Rels,776
POLITICS 777,Politics of Terrorism and Counterterrorism,POLITICS,Politics & International Rels,777
POLITICS 780,Research Project,POLITICS,Politics & International Rels,780
POLITICS 780A,Research Project,POLITICS,Politics & International Rels,780A
POLITICS 780B,Research Project,POLITICS,Politics & International Rels,780B
POLITICS 789,Dissertation in International Relations and Human Rights,POLITICS,Politics & International Rels,789
POLITICS 789A,Dissertation in International Relations and Human Rights,POLITICS,Politics & International Rels,789A
POLITICS 789B,Dissertation in International Relations and Human Rights,POLITICS,Politics & International Rels,789B
POLITICS 792,Dissertation,POLITICS,Politics & International Rels,792
POLITICS 792A,Dissertation,POLITICS,Politics & International Rels,792A
POLITICS 792B,Dissertation,POLITICS,Politics & International Rels,792B
POLITICS 793,Dissertation,POLITICS,Politics & International Rels,793
POLITICS 793A,Dissertation,POLITICS,Politics & International Rels,793A
POLITICS 793B,Dissertation,POLITICS,Politics & International Rels,793B
POLITICS 794A,Thesis,POLITICS,Politics & International Rels,794A
POLITICS 794B,Thesis,POLITICS,Politics & International Rels,794B
POLITICS 796A,Thesis,POLITICS,Politics & International Rels,796A
POLITICS 796B,Thesis,POLITICS,Politics & International Rels,796B
POLYMER 700,Polymer Materials Engineering,POLYMER,Polymer Engineering,700
POLYMER 704,Advanced Polymer Processing,POLYMER,Polymer Engineering,704
POLYMER 705,Polymer Process and Product Design,POLYMER,Polymer Engineering,705
POLYMER 706,Polymer Testing and Characterisation,POLYMER,Polymer Engineering,706
POPLHLTH (112),Introduction to Health Systems and Data Analytics ** available as of 01/11/2026,POPLHLTH,Population Health,(112)
POPLHLTH (113),Introduction to Community Health ** available as of 01/11/2026,POPLHLTH,Population Health,(113)
POPLHLTH (217),Health Data Science ** available as of 01/11/2026,POPLHLTH,Population Health,(217)
POPLHLTH (218),Understanding Health Systems ** available as of 01/11/2026,POPLHLTH,Population Health,(218)
POPLHLTH (219),Health Promotion and Community Development ** available as of 01/11/2026,POPLHLTH,Population Health,(219)
POPLHLTH (220),Evidence and Community Health ** available as of 01/11/2026,POPLHLTH,Population Health,(220)
POPLHLTH (299),"Exploring Population Health Challenges: Research, Ethics and Equity ** available as of 01/11/2026",POPLHLTH,Population Health,(299)
POPLHLTH (318),Epidemiology and Health Data Science ** available as of 01/11/2026,POPLHLTH,Population Health,(318)
POPLHLTH (319),Improving Health Systems ** available as of 01/11/2026,POPLHLTH,Population Health,(319)
POPLHLTH (320),Digital Health ** available as of 01/11/2026,POPLHLTH,Population Health,(320)
POPLHLTH (321),Health Policy and Power ** available as of 01/11/2026,POPLHLTH,Population Health,(321)
POPLHLTH (322),Praxis and Practice in Health Promotion and Community Development ** available as of 01/11/2026,POPLHLTH,Population Health,(322)
POPLHLTH (323),Mental Health and Addictions ** available as of 01/11/2026,POPLHLTH,Population Health,(323)
POPLHLTH (324),Global Health and Sustainable Development ** available as of 01/11/2026,POPLHLTH,Population Health,(324)
POPLHLTH (325),Health Economics ** available as of 01/11/2026,POPLHLTH,Population Health,(325)
POPLHLTH (398),Capstone: Population Health in Practice ** available as of 01/11/2026,POPLHLTH,Population Health,(398)
POPLHLTH (399),Capstone: Workplace Placement in Population Health ** available as of 01/11/2026,POPLHLTH,Population Health,(399)
POPLHLTH 101,Introduction to Health Systems,POPLHLTH,Population Health,101
POPLHLTH 102,Social Determinants of Health,POPLHLTH,Population Health,102
POPLHLTH 103G,Epidemics: Black Death to Bioterrorism,POPLHLTH,Population Health,103G
POPLHLTH 111,Population Health,POPLHLTH,Population Health,111
POPLHLTH 202,Research Methods in Health,POPLHLTH,Population Health,202
POPLHLTH 203,Health Promotion: Philosophy and Practice,POPLHLTH,Population Health,203
POPLHLTH 204,Health Care Ethics,POPLHLTH,Population Health,204
POPLHLTH 206,Life Cycle Nutrition,POPLHLTH,Population Health,206
POPLHLTH 207,Community and Cultural Development,POPLHLTH,Population Health,207
POPLHLTH 208,Mental Health Development,POPLHLTH,Population Health,208
POPLHLTH 210,Equity and Inequalities in Health,POPLHLTH,Population Health,210
POPLHLTH 211,Introduction to Environmental Health,POPLHLTH,Population Health,211
POPLHLTH 212,Bio-behavioural Aspects of Drug Use,POPLHLTH,Population Health,212
POPLHLTH 213,Positioning Pacific Health,POPLHLTH,Population Health,213
POPLHLTH 214,Special Topic,POPLHLTH,Population Health,214
POPLHLTH 215,Dynamics of Health Systems,POPLHLTH,Population Health,215
POPLHLTH 216,Quantitative Methods in Health,POPLHLTH,Population Health,216
POPLHLTH 300,Health Sector Professional Competencies,POPLHLTH,Population Health,300
POPLHLTH 301,Strengthening Health Systems,POPLHLTH,Population Health,301
POPLHLTH 302,Health Services Placement,POPLHLTH,Population Health,302
POPLHLTH 303,Health Informatics,POPLHLTH,Population Health,303
POPLHLTH 304,Principles of Applied Epidemiology,POPLHLTH,Population Health,304
POPLHLTH 305,Community Nutrition,POPLHLTH,Population Health,305
POPLHLTH 306,Health Promotion 2,POPLHLTH,Population Health,306
POPLHLTH 307,Communities and Addictions,POPLHLTH,Population Health,307
POPLHLTH 311,Shaping Health Policy,POPLHLTH,Population Health,311
POPLHLTH 312,Health and Pacific People in NZ,POPLHLTH,Population Health,312
POPLHLTH 313,Health in Asian Communities,POPLHLTH,Population Health,313
POPLHLTH 315,Special Topic: Systematic Reviews and Meta-analysis,POPLHLTH,Population Health,315
POPLHLTH 316,Translating Health Information,POPLHLTH,Population Health,316
POPLHLTH 701,Research Methods in Health,POPLHLTH,Population Health,701
POPLHLTH 704,Undertaking Qualitative Health Research,POPLHLTH,Population Health,704
POPLHLTH 705,Health Programme Evaluation,POPLHLTH,Population Health,705
POPLHLTH 706,Statistics in Health Science,POPLHLTH,Population Health,706
POPLHLTH 708,Epidemiology,POPLHLTH,Population Health,708
POPLHLTH 709,Evidence for Best Practice,POPLHLTH,Population Health,709
POPLHLTH 711,Systematic Reviews and Meta-analysis,POPLHLTH,Population Health,711
POPLHLTH 715,Global Public Health,POPLHLTH,Population Health,715
POPLHLTH 718,Health and Public Policy,POPLHLTH,Population Health,718
POPLHLTH 719,Health Economics,POPLHLTH,Population Health,719
POPLHLTH 720,Cost Effectiveness Evaluation,POPLHLTH,Population Health,720
POPLHLTH 722,Organisation of Health Systems,POPLHLTH,Population Health,722
POPLHLTH 724,Quality in Health Care,POPLHLTH,Population Health,724
POPLHLTH 725,Environmental Health,POPLHLTH,Population Health,725
POPLHLTH 726,Health Protection,POPLHLTH,Population Health,726
POPLHLTH 733,Health Promotion Theory and Models,POPLHLTH,Population Health,733
POPLHLTH 734,Health Promotion Strategies,POPLHLTH,Population Health,734
POPLHLTH 735,Mental Health Development: Theory and Principles,POPLHLTH,Population Health,735
POPLHLTH 736,Mental Health Promotion,POPLHLTH,Population Health,736
POPLHLTH 737,"Alcohol, Tobacco and Other Drug Studies",POPLHLTH,Population Health,737
POPLHLTH 738,Biology of Addiction,POPLHLTH,Population Health,738
POPLHLTH 739,Pacific Health,POPLHLTH,Population Health,739
POPLHLTH 751,Special Studies,POPLHLTH,Population Health,751
POPLHLTH 758,Theoretical Concepts of Health,POPLHLTH,Population Health,758
POPLHLTH 760,Principles of Public Health,POPLHLTH,Population Health,760
POPLHLTH 763,Human Vaccinology,POPLHLTH,Population Health,763
POPLHLTH 765,Nutrition Interventions in Public Health,POPLHLTH,Population Health,765
POPLHLTH 766,Special Topic,POPLHLTH,Population Health,766
POPLHLTH 767,Health Services Research Methods,POPLHLTH,Population Health,767
POPLHLTH 768,Special Studies in Addiction and Mental Health,POPLHLTH,Population Health,768
POPLHLTH 769,Interpersonal and Family Violence,POPLHLTH,Population Health,769
POPLHLTH 770,Special Topic,POPLHLTH,Population Health,770
POPLHLTH 774,Addictive Consumptions and Public Health,POPLHLTH,Population Health,774
POPLHLTH 776,Public Health in Practice,POPLHLTH,Population Health,776
POPLHLTH 777,"Ethics, Culture and Societal Approaches to Death and Dying",POPLHLTH,Population Health,777
POPLHLTH 780,Dissertation,POPLHLTH,Population Health,780
POPLHLTH 780A,Dissertation,POPLHLTH,Population Health,780A
POPLHLTH 780B,Dissertation,POPLHLTH,Population Health,780B
POPLHLTH 790,Dissertation,POPLHLTH,Population Health,790
POPLHLTH 790A,Dissertation,POPLHLTH,Population Health,790A
POPLHLTH 790B,Dissertation,POPLHLTH,Population Health,790B
POPLHLTH 796A,Thesis,POPLHLTH,Population Health,796A
POPLHLTH 796B,Thesis,POPLHLTH,Population Health,796B
POPLPRAC 702,Adult Mental Health and CBT Skills for Primary Care,POPLPRAC,Population Health Practice,702
POPLPRAC 707,Theory and Skills in Counselling Practice,POPLPRAC,Population Health Practice,707
POPLPRAC 708A,Assessment and Intervention with Addiction,POPLPRAC,Population Health Practice,708A
POPLPRAC 708B,Assessment and Intervention with Addiction,POPLPRAC,Population Health Practice,708B
POPLPRAC 712,Project Planning for Lifestyle Change,POPLPRAC,Population Health Practice,712
POPLPRAC 756,Adult Rehabilitation Studies,POPLPRAC,Population Health Practice,756
POPLPRAC 758,Biology of Ageing,POPLPRAC,Population Health Practice,758
POPLPRAC 759,Engaging Pasifika Communities in Health,POPLPRAC,Population Health Practice,759
POPLPRAC 761,Mental Health in Old Age,POPLPRAC,Population Health Practice,761
POPLPRAC 765,Coexisting Problems: Theory and Principles,POPLPRAC,Population Health Practice,765
POPLPRAC 766,Special Topic in Palliative Care,POPLPRAC,Population Health Practice,766
POPLPRAC 767,Dementia Care,POPLPRAC,Population Health Practice,767
POPLPRAC 770,Special Topic,POPLPRAC,Population Health Practice,770
POPLPRAC 771,Special Topic: Multimorbidity and Complexity of Medicines Use in Older People,POPLPRAC,Population Health Practice,771
POPLPRAC 772,Symptom Management in Palliative Care,POPLPRAC,Population Health Practice,772
POPLPRAC 773,Challenges in Symptom Management in Palliative Care,POPLPRAC,Population Health Practice,773
POPLPRAC 774,Psychosocial Issues in Palliative Care,POPLPRAC,Population Health Practice,774
PROFCOUN 700,Counselling In Youth Mentoring,PROFCOUN,Professional Counselling,700
PROFCOUN 701A,Counselling Laboratory,PROFCOUN,Professional Counselling,701A
PROFCOUN 701B,Counselling Laboratory,PROFCOUN,Professional Counselling,701B
PROFCOUN 702,Special Topic,PROFCOUN,Professional Counselling,702
PROFCOUN 703,Special Study,PROFCOUN,Professional Counselling,703
PROFCOUN 705A,The Counselling Process,PROFCOUN,Professional Counselling,705A
PROFCOUN 705B,The Counselling Process,PROFCOUN,Professional Counselling,705B
PROFCOUN 706,Cultural Issues in Counselling,PROFCOUN,Professional Counselling,706
PROFCOUN 707,Specialist Counselling Skills and Approaches,PROFCOUN,Professional Counselling,707
PROFCOUN 708,Professional Issues in Counselling,PROFCOUN,Professional Counselling,708
PROFCOUN 711,Counselling Practicum,PROFCOUN,Professional Counselling,711
PROFCOUN 711A,Counselling Practicum,PROFCOUN,Professional Counselling,711A
PROFCOUN 711B,Counselling Practicum,PROFCOUN,Professional Counselling,711B
PROFCOUN 730,Advanced Counselling Practicum,PROFCOUN,Professional Counselling,730
PROFCOUN 730A,Advanced Counselling Practicum,PROFCOUN,Professional Counselling,730A
PROFCOUN 730B,Advanced Counselling Practicum,PROFCOUN,Professional Counselling,730B
PROFCOUN 732,Professional Counselling Capstone Project,PROFCOUN,Professional Counselling,732
PROFCOUN 732A,Professional Counselling Capstone Project,PROFCOUN,Professional Counselling,732A
PROFCOUN 732B,Professional Counselling Capstone Project,PROFCOUN,Professional Counselling,732B
PROFCOUN 795A,Research Portfolio,PROFCOUN,Professional Counselling,795A
PROFCOUN 795B,Research Portfolio,PROFCOUN,Professional Counselling,795B
PROFCOUN 796A,Thesis,PROFCOUN,Professional Counselling,796A
PROFCOUN 796B,Thesis,PROFCOUN,Professional Counselling,796B
PROFSUPV 700,The Practice of Professional Supervision,PROFSUPV,Professional Supervision,700
PROFSUPV 701,Advanced Approaches in Professional Supervision - Level 9,PROFSUPV,Professional Supervision,701
PROFSUPV 707,Supervision Folio,PROFSUPV,Professional Supervision,707
PROFSUPV 710,Stress and Trauma in Health and Human Services,PROFSUPV,Professional Supervision,710
PROFSUPV 712,Critical Approaches in Reflective Supervision,PROFSUPV,Professional Supervision,712
PROFSUPV 714,Managing and Developing People in Human Services,PROFSUPV,Professional Supervision,714
PROFSUPV 715,Practice Teaching and Learning,PROFSUPV,Professional Supervision,715
PROFSUPV 716,Group Supervision,PROFSUPV,Professional Supervision,716
PROFSUPV 717,Special Study,PROFSUPV,Professional Supervision,717
PROFSUPV 718,Special Topic,PROFSUPV,Professional Supervision,718
PROFSUPV 720,Professional Supervision Capstone Project,PROFSUPV,Professional Supervision,720
PROFSUPV 793,Dissertation,PROFSUPV,Professional Supervision,793
PROFSUPV 793A,Dissertation,PROFSUPV,Professional Supervision,793A
PROFSUPV 793B,Dissertation,PROFSUPV,Professional Supervision,793B
PROFSUPV 794A,Thesis,PROFSUPV,Professional Supervision,794A
PROFSUPV 794B,Thesis,PROFSUPV,Professional Supervision,794B
PROPERTY 102,Introduction to Property,PROPERTY,Property,102
PROPERTY 211,Property Valuation,PROPERTY,Property,211
PROPERTY 221,Property Marketing,PROPERTY,Property,221
PROPERTY 231,Property Management,PROPERTY,Property,231
PROPERTY 241,Planning and Development,PROPERTY,Property,241
PROPERTY 251,Property Finance and Investment,PROPERTY,Property,251
PROPERTY 261,Property Economics,PROPERTY,Property,261
PROPERTY 271,Property Law,PROPERTY,Property,271
PROPERTY 281,Building Construction,PROPERTY,Property,281
PROPERTY 300,Directed Study,PROPERTY,Property,300
PROPERTY 311,Advanced Valuation,PROPERTY,Property,311
PROPERTY 331,Advanced Property Management,PROPERTY,Property,331
PROPERTY 342,Property Development,PROPERTY,Property,342
PROPERTY 351,Advanced Property Finance and Investment,PROPERTY,Property,351
PROPERTY 360,Property Simulation,PROPERTY,Property,360
PROPERTY 361,Property Industry Case,PROPERTY,Property,361
PROPERTY 362,Property Industry Project,PROPERTY,Property,362
PROPERTY 363,Internship and Report,PROPERTY,Property,363
PROPERTY 364,Research Project,PROPERTY,Property,364
PROPERTY 370,Building Surveying,PROPERTY,Property,370
PROPERTY 371,Property Project,PROPERTY,Property,371
PROPERTY 380,Property Issues and Trends,PROPERTY,Property,380
PROPERTY 382,Māori Land Issues,PROPERTY,Property,382
PROPERTY 384,Property Technology,PROPERTY,Property,384
PROPERTY 385,"Special Topic: Money, Land and Housing",PROPERTY,Property,385
PROPERTY 700,Directed Study,PROPERTY,Property,700
PROPERTY 713,Property Valuation and Analysis,PROPERTY,Property,713
PROPERTY 720,Property Professional Practice and Consulting,PROPERTY,Property,720
PROPERTY 730,Property Innovation and Technology,PROPERTY,Property,730
PROPERTY 743,Property Economics and Sustainable Development,PROPERTY,Property,743
PROPERTY 753,Property Finance and Management,PROPERTY,Property,753
PROPERTY 785,Special Topic,PROPERTY,Property,785
PROPERTY 786,"Special Topic: Money, Land and Housing",PROPERTY,Property,786
PROPERTY 789,Research Project,PROPERTY,Property,789
PROPERTY 790,Research Essay,PROPERTY,Property,790
PROPERTY 791,Dissertation,PROPERTY,Property,791
PROPERTY 791A,Dissertation,PROPERTY,Property,791A
PROPERTY 791B,Dissertation,PROPERTY,Property,791B
PROPERTY 794A,Thesis,PROPERTY,Property,794A
PROPERTY 794B,Thesis,PROPERTY,Property,794B
PROPERTY 796A,Thesis for MProp,PROPERTY,Property,796A
PROPERTY 796B,Thesis for MProp,PROPERTY,Property,796B
PROPPRAC 700,Management and Marketing,PROPPRAC,Property Practice,700
PROPPRAC 701,Sustainable Construction,PROPPRAC,Property Practice,701
PROPPRAC 702,Planning and Development,PROPPRAC,Property Practice,702
PROPPRAC 703,Law and Governance,PROPPRAC,Property Practice,703
PROPPRAC 704,Property Market Dynamics,PROPPRAC,Property Practice,704
PROPPRAC 705,Investment and Finance,PROPPRAC,Property Practice,705
PROPPRAC 706,Valuation,PROPPRAC,Property Practice,706
PROPPRAC 707,Property Technology,PROPPRAC,Property Practice,707
PROPPRAC 708,Advanced Valuation,PROPPRAC,Property Practice,708
PROPPRAC 709,Advanced Property Analytics,PROPPRAC,Property Practice,709
PROPPRAC 778,Capstone Project,PROPPRAC,Property Practice,778
PROPPRAC 778A,Capstone Project,PROPPRAC,Property Practice,778A
PROPPRAC 778B,Capstone Project,PROPPRAC,Property Practice,778B
PROPPRAC 779,Capstone Project,PROPPRAC,Property Practice,779
PROPPRAC 779A,Capstone Project,PROPPRAC,Property Practice,779A
PROPPRAC 779B,Capstone Project,PROPPRAC,Property Practice,779B
PSYCH (200),Developmental Psychology in Context ** available as of 01/01/2027,PSYCH,Psychology,(200)
PSYCH (202),Biopsychology and Perception ** available as of 01/01/2027,PSYCH,Psychology,(202)
PSYCH (203),Behaving and Thinking ** available as of 01/01/2027,PSYCH,Psychology,(203)
PSYCH (204),Social Psychology and Culture ** available as of 01/01/2027,PSYCH,Psychology,(204)
PSYCH 108,"Individual, Social and Applied Psychology",PSYCH,Psychology,108
PSYCH 109,"Mind, Brain and Behaviour",PSYCH,Psychology,109
PSYCH 109G,"Mind, Brain and Behaviour",PSYCH,Psychology,109G
PSYCH 200,Foundations of Developmental Psychology,PSYCH,Psychology,200
PSYCH 201,Perception and Cognition,PSYCH,Psychology,201
PSYCH 202,Biopsychology,PSYCH,Psychology,202
PSYCH 203,Behavioural Psychology,PSYCH,Psychology,203
PSYCH 204,Social Psychology,PSYCH,Psychology,204
PSYCH 207,Theories of Personality and Development,PSYCH,Psychology,207
PSYCH 208,Producing Psychological Knowledge,PSYCH,Psychology,208
PSYCH 209,Special Topic,PSYCH,Psychology,209
PSYCH 211,Psychology for Society,PSYCH,Psychology,211
